Protein ID	Gene ID	Gene Name	Description	Coverage	Proteins in group	Amount Proteins	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
ENSP00000397986.2	ENSG00000177628.16	GBA	glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]	0.11581291759465479	ENSP00000459642.1,ENSP00000458274.1,ENSP00000482397.1,ENSP00000482419.1,ENSP00000357357.3,ENSP00000314508.5,ENSP00000402577.2,ENSP00000397986.2	8	3	4	3	3	3	3	0.0	0.0	1075122057.4984334	1254118123.9739583	-0.189342781456517	0.0732807223911482	0.00957551415416091	-0.0469318479908694	-0.0135762797006151	0.102778665426111	-0.0200446035883131	0.122453621965636	0.0150598305832741	0.206352434735431	0.0272774214287246	0.0114688299186536	0.294258017919583	0.060232656201924	0.094448406272047	-0.0133870411068884	0.0034224523080475	0.0463300418639978	0.0883961110545446	-0.302225430412305	-0.221577389172964	0.0299258798370436	0.0126160507168338	-0.0975454832233265	0.0181964317423891	0.112039586493772	0.0666658055363865	-0.00342245230804572	0.0985550060006535	0.152676628246336	0.158179789027658	0.144980260058007	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000384880.2	ENSG00000153310.20	CYRIB	CYFIP related Rac1 interactor B [Source:HGNC Symbol;Acc:HGNC:25216]	0.2006172839506173	ENSP00000429150.1,ENSP00000428117.1,ENSP00000429802.1,ENSP00000384880.2,ENSP00000429078.1,ENSP00000430674.1,ENSP00000429499.1,ENSP00000430806.1,ENSP00000429051.1,ENSP00000430694.1,ENSP00000429074.1,ENSP00000430127.1,ENSP00000429659.1,ENSP00000427994.1,ENSP00000430434.1,ENSP00000429978.1,ENSP00000430433.1,ENSP00000370724.3,ENSP00000384771.1	19	1	6	1	5	1	5	0.0	0.0	514798365.90234375	528776172.76155597	-0.138419465927559	-0.0349333242578478	0.367636388424952	-0.0400121441534615	-0.146643253342134	0.0722006531714889	-0.0535714382301604	-0.858647591197563	-0.375807742072054	-0.651043478780334	0.050232484828058	-0.173462106748547	-0.0317006651623704	-0.102446251384416	0.126970048724328	0.00137490903312809	-0.00348351640188671	0.238747413511216	-0.00709635311482693	0.255816672481394	0.123732820576732	0.550902633468644	0.159847566203356	0.371604755836692	0.243572207478118	-0.215298315501752	0.0478680096696875	0.0034835164018876	-0.478434611419415	-0.30768572244479	-0.102095450398528	-0.219236714013057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
ENSP00000411531.1	ENSG00000237289.10	CKMT1B	creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]	0.034482758620689655	ENSP00000413999.1,ENSP00000300283.6,ENSP00000411531.1,ENSP00000416717.1,ENSP00000413255.2,ENSP00000486477.1,ENSP00000413165.1,ENSP00000406577.3,ENSP00000401927.1,ENSP00000487331.1	10	1	NA	1	NA	1	NA	0.009009009009009009	NA	46010803.1640625	NA	-0.397605880965006	-0.225567198218217	-0.329713415132776	1.6200448106866	-0.198137397298371	-0.312559510490312	-0.0220020925436613	-0.115408664162846	0.0747176336171211	0.0778420266685416	-0.0404635276116725	-0.229113851126817	-0.0265388346772379	-0.33722996700717	-0.00869892034150155	0.0605015757863541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000343928.5	ENSG00000162614.19	NEXN	nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]	0.08680555555555555	ENSP00000333938.7,ENSP00000343928.5,ENSP00000327363.8,ENSP00000383814.3,ENSP00000411902.1	5	2	7	2	6	2	6	0.0	0.0	333258592.7817383	2033782083.6386719	0.976197665395986	-0.724676465206588	-0.736143825648987	0.838964276237659	0.0452301577499146	0.681678718015123	0.053004938719913	-0.683803049073886	-0.577284917870592	-0.423297251539177	-0.100212829070628	-0.0745042388544555	0.497554920340296	-0.177735584566676	-0.262675199242238	0.045243845981739	-0.0341059104729062	-0.155806707903301	-0.0106790210296328	0.162596951031801	0.170900434577522	0.226090699365879	0.314584403381725	-0.0148236918832261	-0.263944083211438	-0.502596931226181	-1.03515936268643	0.0341059104729062	-0.782707907805468	-0.435132913476933	-0.587471001811611	-0.556600788081441	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
ENSP00000445931.1	ENSG00000185651.15	UBE2L3	ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]	0.3770491803278688	ENSP00000344259.5,ENSP00000445931.1,ENSP00000400906.2,ENSP00000490931.1,ENSP00000490225.1,ENSP00000490834.1	6	6	6	3	3	3	3	0.0	0.0	113549022.71036784	2837209116.9272056	0.566691136759682	-0.404114673344235	0.122644603208689	0.625272632285166	0.190200576868348	0.48421165812091	0.0417751875376613	-0.117127519444348	-0.108656888229135	-0.14921430539843	-0.0161399939432902	0.298855007239451	0.274898853120705	-0.0625027193783732	-0.158986100050509	-0.00911866545258633	0.0138606283324805	-0.0389268820929356	0.086373638207319	0.400841211864572	-0.00219750387476303	0.206311046254435	0.283794236851798	-0.122323435012831	0.144500056855271	-0.17289289349319	-0.510760192798116	-0.0138606283324787	-0.444302939311958	0.0218343462723389	-0.493307936080392	-0.629864482863455	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
ENSP00000217652.3	ENSG00000101608.13	MYL12A	myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]	0.5321637426900585	ENSP00000462171.1,ENSP00000217652.3,ENSP00000463614.1,ENSP00000463009.1,ENSP00000441231.1,ENSP00000464359.1,ENSP00000496809.1,ENSP00000237500.5,ENSP00000463559.1,ENSP00000383037.5,ENSP00000464464.1	11	1	12	1	8	1	2	0.0	0.0	1963282487.2038574	1027141090.9091797	0.0914395284777569	-0.374930315060359	0.366506889323322	0.452053051985825	-0.351619387156099	0.246792882825932	0.053621331721911	-0.417763196985764	-0.411604943320119	-0.0306648786365145	-0.00777063258274069	-0.249088345777528	0.361100171153867	-0.233913673643338	0.0584487284307507	-0.0478147435081517	0.0250904204316775	-0.260833994183281	0.0284664443612765	0.0167393368003843	-0.302489181107113	0.859527570697401	0.342070177589984	-0.0897103605319352	-0.016674360273953	-0.600872398578721	-0.60594968007473	-0.0250904204316811	-0.570265534645726	0.00188271160972953	-0.0552084969304865	0.0271565949007524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000414202.1	ENSG00000105063.19	PPP6R1	protein phosphatase 6 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:29195]	0.024971623155505107	ENSP00000414202.1,ENSP00000467521.1	2	1	NA	1	NA	1	NA	0.0	NA	4624123140.353027	NA	0.225702817298613	-0.458986650272863	-0.470386500858291	-0.103058183330974	-0.103847360675795	0.10283150549901	0.0398960780985407	0.462676649313325	0.258912892738572	0.720578295382078	-0.0308203676568191	-0.225584663300484	-0.05203916323185	-0.213947538873777	-0.142687756052664	-0.0110397548107048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000363444.1	ENSG00000106853.20	PTGR1	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:HGNC:18429]	0.1917808219178082	ENSP00000440281.1,ENSP00000385763.2,ENSP00000435665.2,ENSP00000311572.5,ENSP00000363444.1,ENSP00000395965.1	6	1	1	1	1	1	1	0.0	0.0006226650062266501	243989220.32226562	345016224.7861328	0.0246530549896704	-0.0461489642130619	-0.601790836464449	-0.280759164970412	0.0901613946515063	0.0225048592504713	0.00820922233165522	0.288988159523083	-0.146391015028064	0.626736612397931	0.0633828653204453	-0.431802474722202	0.135119036676199	-0.306608945897656	0.237915560322151	-0.0735561320210785	-0.00978591282049734	-0.162476990551051	0.447685964892093	-0.808487287057329	-0.488822480724554	-0.306007723203487	1.97095968638207	-0.489720059145238	-0.549217983427095	-0.657665283788409	0.478448285858654	0.00978591282049379	0.159550202466987	-1.18225613276063	0.361943079707846	-0.755721158973204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000263112.7	ENSG00000099998.19	GGT5	gamma-glutamyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4260]	0.021660649819494584	ENSP00000263112.7,ENSP00000330080.4,ENSP00000381340.3	3	1	1	1	1	1	1	0.0	0.0	84555645.11999512	694188613.2578125	0.499630165545872	0.258332792240919	0.384759650916358	-0.377065028517674	0.543336565710995	0.162710545600483	-0.325218020882372	0.569453917447561	0.298445315514902	0.361906498049114	0.0256870398665985	0.228253026715967	0.445748698031121	0.545983605474797	-0.24578226437443	0.297566936646795	-0.0373549494199068	0.0309059984767774	-0.393124049166323	0.130743695579497	0.270668406510271	-0.356323015637366	-0.135939259281757	0.311999463922778	-0.153287238751815	-0.0225339713091959	-0.106865011120901	0.0373549494199068	-0.154924955092893	0.535952663679668	0.616585996646361	0.599449131072125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000457547.1	ENSG00000172828.13	CES3	carboxylesterase 3 [Source:HGNC Symbol;Acc:HGNC:1865]	0.10026385224274406	ENSP00000377602.1,ENSP00000304782.4,ENSP00000457547.1	3	1	1	1	1	1	1	0.0	0.0017953321364452424	22335703.521484375	445612371.40625	-0.229049418227101	0.177112946706186	0.109956393345072	-0.33254996056719	-0.0147253872443578	-0.07616474117156	0.30626303770677	1.94845201358208	0.00124907812389274	0.24898178042022	-0.244086217642437	0.484148864003103	0.390686733504902	0.175231708770395	0.209250155716473	-0.0641408644333143	0.117017895607191	0.107776881141744	0.605650734889197	0.0800149419458727	-0.0862027293873986	-0.226591469847794	-0.0346165193083232	0.228200057525317	-0.140062350227897	0.202877360775298	0.580875753713162	-0.117017895607187	0.567095768399957	-0.238276390855463	-0.00991227863696054	-0.139210749889186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000477056.1	ENSG00000241489.8	NA	novel protein	0.23893805309734514	ENSP00000339801.6,ENSP00000498395.1,ENSP00000477056.1,ENSP00000359470.4	4	4	1	4	1	4	1	0.0	0.0	67722333.07283528	23794155.453125	-0.0061370364810962	0.104882909384237	-0.105115187600624	-0.0564504287792138	0.271399146769065	0.0848205667635042	0.00851716576084982	0.328118881593655	0.463968298877701	0.0969492745872813	0.0213279297171605	0.198649813282588	0.116230869739222	-0.0148576830839557	0.118894400893981	-0.0165190200772907	-0.009207765333624	-0.0469720836966765	-0.644883085320938	-0.162598492361859	0.157305549984269	-0.358022217209055	-0.13975210110025	0.294583113217865	0.00764254490513139	-0.10752577406082	-0.169193264787509	0.009207765333624	-0.0351838217995279	0.281116415075173	0.43999688132541	0.701755111892355	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000352835.1	ENSG00000198125.13	MB	myoglobin [Source:HGNC Symbol;Acc:HGNC:6915]	0.33116883116883117	ENSP00000380489.2,ENSP00000380491.1,ENSP00000352835.1,ENSP00000384239.1,ENSP00000403351.1,ENSP00000397944.1,ENSP00000389263.1,ENSP00000414243.1,ENSP00000386060.1,ENSP00000413309.1	10	3	4	2	4	2	4	0.0	0.0	1021887407.5192871	329320541.3680013	0.459434987090667	-0.120896468542528	0.0247639923311098	-0.177728967264418	-0.337284639453149	0.0319995355924458	0.0347798599608824	0.453420932967541	0.0760900126639275	0.386328375201158	0.0195359373472375	-0.254387824110511	-0.35730398455161	-0.0575471141194104	-0.236965646088716	-0.00524854192326529	0.0394486309904698	-0.166487689521664	-0.439087627041086	0.545283532800291	1.10822747524639	-0.436207085865069	-0.11763124659497	-0.292646953708546	-0.336971863714301	-0.0351682146527397	-0.0694001572481069	-0.0394486309904689	0.117315528640566	-0.161288013679577	-0.100815687548579	-0.172737780832846	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000505303.1	ENSG00000140564.13	FURIN	furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]	0.026515151515151516	ENSP00000268171.2,ENSP00000484952.1,ENSP00000506143.1,ENSP00000483552.1,ENSP00000505303.1,ENSP00000453942.1	6	1	1	1	1	1	1	0.00395778364116095	0.0017953321364452424	1364212429.765625	379328781.37890625	-0.182411804312537	0.0394082191207037	-0.291029459535849	-0.112234303155596	-0.083124726309002	0.141393050891178	-0.00288714616561148	-0.0906092566501293	-0.238516003604902	0.135768728255883	0.0218223895627006	-0.0604358097266537	0.169505669128741	0.156867558829296	0.162571762070215	-0.0208992877660634	-0.0555449525219167	0.327630808933188	-0.292418694719704	0.300649915207	0.412368176156917	-0.165323013919541	0.0323967903516857	0.288252177280185	0.320705724488327	0.173508203020079	0.26902881238456	0.0555449525219203	-0.640069893496776	-0.5386669866267	-0.127878032347663	-0.467022523527573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000219345.5	ENSG00000103066.13	PLA2G15	phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]	0.15776699029126215	ENSP00000394197.2,ENSP00000393610.2,ENSP00000219345.5,ENSP00000454557.1,ENSP00000454227.1,ENSP00000455461.2,ENSP00000457034.1	7	4	4	4	4	4	4	0.0	0.0	141886606.88606772	393670840.1217448	-0.0241746134464025	0.150194538381171	0.0363898963062494	0.158738299923491	0.383570616772377	0.0967499937598726	-0.0314210368963908	-0.0971450884900014	-0.035680899959865	-0.495932292775775	-0.0235950093981971	0.503478746793182	-0.0535965510143797	0.255724962365771	0.0560891780737425	0.027844225512041	-0.0280264986145662	0.198849353495794	-0.0778694529106758	0.0926060081139699	0.0567667678799726	0.140055109741483	0.0373736891550882	0.487449724438392	0.0870961150644085	0.131011978900696	0.12541130398249	0.0280264986145653	-0.1009301858502	-0.346176759884964	-0.049325409329338	-0.353044200393805	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000419211.1	ENSG00000240671.4	IGKV1-8	immunoglobulin kappa variable 1-8 [Source:HGNC Symbol;Acc:HGNC:5743]	0.4	ENSP00000488413.2,ENSP00000488384.1,ENSP00000419211.1,ENSP00000419598.1	4	3	4	2	2	1	2	0.0	0.0	9065303433.25293	1046223364.3400269	0.258326153559557	-0.802102703137734	-0.0735432060172077	-0.52676223180634	2.05014334304819	-1.2790067711962	0.134617513282397	-1.11364978817829	1.22020864479536	-1.45651628122409	-0.303567859385084	-0.070174891068679	0.00715466701849365	-0.661329064501301	0.559278162772853	0.166986301733711	-0.0113207006856992	-0.271431161702052	-0.967565171419647	1.66612989475534	-1.64542403368148	0.172709908751565	-1.43323610353837	-1.17679851687808	-0.252069921257974	-1.05715302756108	-1.91849474331239	0.011320700685701	0.606194283580622	-0.196931963545989	-0.540533857607073	-1.54629455433473	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000418903.1	ENSG00000244575.3	IGKV1-27	immunoglobulin kappa variable 1-27 [Source:HGNC Symbol;Acc:HGNC:5735]	0.26495726495726496	ENSP00000488456.1,ENSP00000418903.1	2	2	1	2	1	1	1	0.0	0.0	34367564.412597656	82986348.140625	-0.0144219051775547	0.471560856180533	1.41204455519813	0.205314744274327	-0.0953550144789688	-0.0447450776296154	0.0176700354456623	-0.844912396858472	0.522705238779283	-1.71409978862421	-0.111083973545798	0.847775954158095	-0.405295722690603	-0.253557636389823	1.78526986461699	0.0914498937311556	-0.00310484784242249	0.0489836879652668	-1.32380540672039	0.308019322787766	-0.45258069289258	0.0555475885188565	-0.665772855305096	-0.390479547573262	-0.765092482647272	-0.0736831977124641	-1.193872566071	0.00310484784242249	-0.532512412575642	-0.640052084132162	0.305598968065249	-1.44572503547378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000281923.2	ENSG00000152127.9	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]	0.0796221322537112	ENSP00000386377.1,ENSP00000281923.2	2	2	4	2	4	2	4	0.0	0.0	174300763.375	131117511.79676819	-0.0352386381308589	0.251552408221564	-0.191530257477433	-0.166820601710207	-0.16512721724444	0.0532245054405367	-0.042933938919484	0.875300364383626	-0.071126829866544	0.582930109322878	0.119331125908771	0.14052100189127	0.0771738861439264	-0.209568891509544	-0.0783682126738228	-0.0783612313582607	0.0573185516977528	-0.0287047490741195	0.152860183376522	-0.121582053267875	0.0433350334331841	-0.10052190885494	0.016976833711543	-0.125043204415771	-0.029359654764809	0.236437692184031	0.0555557857978872	-0.0573185516977528	0.403448788643946	0.36443159991188	0.144187613182956	0.312068118220846	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000433231.1	ENSG00000186652.10	PRG2	proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]	0.17535545023696683	ENSP00000312134.5,ENSP00000433231.1,ENSP00000433016.1,ENSP00000431536.1	4	2	4	2	2	2	2	0.0	0.0	7470739034.897217	12267054826.720093	-0.15477410485944	-0.0852590705063356	-0.125680733440845	-0.589255777496909	-0.191556650990263	-0.198238916561893	0.00610984448544638	0.855241158680576	0.481421525000707	1.26476333110102	-0.0133860344180903	-0.198831084175692	-0.190093110479825	-0.141177569098938	-0.263582874370716	0.00531214556366777	0.0636359313441925	0.247489856219472	-0.386635316637726	0.182869764723204	0.110139725107162	-0.491120712667095	-0.235638971968934	-0.391610403908642	-0.185632529432707	-0.108983389111877	0.155483479206407	-0.0636359313441908	0.198022119811931	0.439135203309085	0.163455667456793	0.135386625964959	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000491199.2	ENSG00000162618.15	ADGRL4	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	0.1994459833795014	ENSP00000359778.3,ENSP00000499515.1,ENSP00000499792.1,ENSP00000491199.2,ENSP00000499618.1,ENSP00000499228.1,ENSP00000499579.1,ENSP00000499265.1,ENSP00000499557.1,ENSP00000499760.1	10	7	4	6	4	6	4	0.0	0.0	349174753.68098956	2303306596.468567	-0.0315722035659167	0.541799206826667	0.137219931774643	-0.0703585117917171	0.388253606938248	-0.346330353691011	-0.00898980039011743	0.160925769875412	0.577263328991606	0.159001844366342	-0.039439306327326	0.135736289148957	0.151402255783422	0.39766882801813	0.228210169778405	0.0472076006539037	0.0514612402419878	-0.0158754025832462	-0.568386135856803	-0.487736620894225	-0.214110069909795	0.286263765830635	-0.495186019361578	-0.310703867021221	-0.143007062155856	0.597137868671117	-0.65210577788472	-0.0514612402419878	0.0364888437690025	0.0286005055359677	0.246364485063076	0.227460663593828	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000322706.6	ENSG00000112972.15	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]	0.057692307692307696	ENSP00000322706.6,ENSP00000399402.2	2	1	NA	1	NA	1	NA	0.0	NA	285460893.2265625	NA	0.0464120159971984	0.0667343274204928	0.05148906082173	0.109097302452966	-0.151197664645789	0.0210878708732061	-0.0110438650375988	-0.027480782841419	0.00350048062800035	0.631281334001951	0.0577536228620694	-0.0983560783494273	0.246812774374584	-0.144390821529006	-0.0232068646022583	-0.048673802193445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000303208.5	ENSG00000169174.11	PCSK9	proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]	0.2630057803468208	ENSP00000303208.5,ENSP00000501004.1,ENSP00000501161.1	3	19	18	12	13	1	2	0.0	0.0	2841685423.1845703	419090484.2755127	0.29239068531894	0.239710206111651	0.124575738951183	0.0620335403062917	0.687373162878893	0.150415454679646	-0.0445764136181532	1.06098399346601	-0.283428512652769	-0.132382298751831	-0.0787085777569416	-0.112202968287724	0.142744686950905	0.696917284329794	0.348082679149865	0.121320947006119	0.0198936224918498	0.0995253217264551	0.152052521472422	0.0962415929775666	0.140666477824698	0.0849980100156378	-0.324417818312207	0.050615947610364	0.389916649149505	-0.280724603277397	0.490380474012557	-0.0198936224918498	-0.161487806224022	0.741412175971702	-0.159682498101894	-0.168566690387438	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ENSP00000498295.1	ENSG00000126088.14	UROD	uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591]	0.0944055944055944	ENSP00000498295.1,ENSP00000498668.1,ENSP00000490710.1,ENSP00000498413.1,ENSP00000498551.1,ENSP00000246337.4	6	2	1	2	1	2	1	0.0	0.0	885082099.8269119	190728750.046875	-0.303864763907518	0.0587654991810149	0.227261893773849	0.157275515069972	-0.0780243538487939	-0.0207443269464127	-0.0663990378241719	-0.0770211194965356	-0.14077255716487	0.199593201753529	0.0820364381721035	-0.022609327546367	-0.100832406254562	-0.0772821962308337	-0.035291405764597	-0.0176014447169139	-0.0101328512742782	-0.0335192923034668	0.78178168781743	-0.0562042912646561	0.0364481138597483	-0.203338449835578	-0.0774121067015274	0.115845135005518	0.114894164533414	0.0	0.614185173745941	0.0101328512742818	0.261369320622759	0.104886981361728	0.0722448780515315	0.397916823874867	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000443787.1	ENSG00000100504.17	PYGL	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]	0.3948339483394834	ENSP00000431657.1,ENSP00000216392.7,ENSP00000443787.1	3	23	29	20	26	16	23	0.0	0.0	16976354729.945778	24772322615.336994	0.354313591492982	-0.0947856302078289	0.427101066552398	-0.1747068747271	-0.0111168842745517	0.413555737068368	-0.00579307479344759	-0.398317654505163	-0.825563734967297	-0.42508838041979	-0.0161249126312768	-0.459060622150231	-0.0567767558125318	-0.232910704725787	0.308800983592789	0.0215136432080012	-0.0134620032873958	-0.363668061911543	0.103754526904828	-0.1769810521937	-0.212510414906479	0.853487069942585	0.48846928858504	0.00759548409262401	-0.116185685230109	-0.529486780404724	1.13222523331023	0.0134620032873958	-0.518543111701866	-0.49943669209858	-0.470540894100678	-0.539500162939198	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24
ENSP00000334052.4	ENSG00000100600.15	LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	0.13394919168591224	ENSP00000451861.1,ENSP00000334052.4,ENSP00000452572.1,ENSP00000376911.2,ENSP00000451854.1,ENSP00000451746.1,ENSP00000450854.1,ENSP00000451507.1,ENSP00000450677.1,ENSP00000451916.1	10	6	3	4	2	4	2	0.0	0.0	318610219.2709961	86259358.38146973	-0.0639297932708427	0.1736773976071	0.171436787944837	-0.0913361854408734	-0.10850527231343	0.107051092067726	0.0213709887628264	0.0278138746477605	-0.293072251925727	-0.11697254131262	0.0130493976467951	-0.00714887154785604	0.290957759034234	0.0239505680638308	0.0835996769397909	-0.0126091842119136	-0.0140580014058429	-0.0279026531382858	-0.0976106647618877	0.0815213696041877	0.0499375346323081	0.148780064016836	-0.0827152845375343	0.12337947244702	0.328999535537342	0.302691152358566	-0.383190055681126	0.0140580014058429	-0.370605137655197	0.123297725857121	0.179176690082912	0.0213873858086355	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
